"Month Year","Homicide (Murder)","Other Homicide","Attempted Murder","Conspiracy to Murder","Manslaughter (excl. by driving)","Driving Causing Death","Manslaughter Unlawful Striking Causing Death","Assault","Grievous Assault","Serious Assault","Serious Assault (Other)","Common Assault'","Sexual Offences","Rape and Attempted Rape","Other Sexual Offences","Robbery","Armed Robbery","Unarmed Robbery","Other Offences Against the Person","Kidnapping & Abduction etc.","Extortion","Stalking","Life Endangering Acts","Offences Against the Person","Unlawful Entry","Unlawful Entry With Intent - Dwelling","Unlawful Entry Without Violence - Dwelling","Unlawful Entry With Violence - Dwelling","Unlawful Entry With Intent - Shop","Unlawful Entry With Intent - Other","Arson","Other Property Damage","Unlawful Use of Motor Vehicle","Other Theft (excl. Unlawful Entry)","Stealing from Dwellings","Shop Stealing","Vehicles (steal from/enter with intent)","Other Stealing","Fraud","Fraud by Computer","Fraud by Cheque","Fraud by Credit Card","Identity Fraud","Other Fraud","Handling Stolen Goods","Possess Property Suspected Stolen","Receiving Stolen Property","Possess etc. Tainted Property","Other Handling Stolen Goods","Offences Against Property","Drug Offences","Trafficking Drugs","Possess Drugs","Produce Drugs","Sell Supply Drugs","Other Drug Offences","Prostitution Offences","Found in Places Used for Purpose of Prostitution Offences","Have Interest in Premises Used for Prostitution Offences","Knowingly Participate in Provision Prostitution Offences","Public Soliciting","Procuring Prostitution","Permit Minor to be at a Place Used for Prostitution Offences","Advertising Prostitution","Other Prostitution Offences","Liquor (excl. Drunkenness)","Gaming Racing & Betting Offences","Breach Domestic Violence Protection Order","Trespassing and Vagrancy","Weapons Act Offences","Unlawful Possess Concealable Firearm","Unlawful Possess Firearm - Other","Bomb Possess and/or use of","Possess and/or use other weapons; restricted items","Weapons Act Offences - Other","Good Order Offences","Disobey Move-on Direction","Resist Incite Hinder Obstruct Police","Fare Evasion","Public Nuisance","Stock Related Offences","Traffic and Related Offences","Dangerous Operation of a Vehicle","Drink Driving","Disqualified Driving","Interfere with Mechanism of Motor Vehicle","Miscellaneous Offences","Other Offences"
OCT16,0.1031959369,0.4540621223,0.3921445602,0,0.0412783748,0,0.0206391874,37.976104774,1.857526864,17.914814644,5.2010752191,13.002688048,10.464068,2.9926821697,7.4713858306,3.3022699804,1.4860214912,1.8162484892,7.6158601423,0.5159796844,0.1857526864,1.4653823038,5.4487454676,59.915560957,64.827687552,39.627239765,38.430166897,1.1970728679,3.0752389192,22.125208869,2.3322281736,65.735811797,20.783661689,193.74005191,14.942771661,36.283691409,48.646564649,93.867024192,42.000746313,0.7223715582,0.5572580592,21.506033247,2.2290322368,16.986051212,9.9068099412,4.8089306589,0.7430107456,4.2310334124,0.1238351243,399.32699738,151.4090786,1.1970728679,68.769772342,3.4261051046,8.0492830772,69.966845209,0.1238351243,0.0412783748,0,0.0619175621,0,0,0,0,0.0206391874,8.9574073218,0,48.068667402,10.794294998,13.725059606,0.3921445602,1.5479390533,0.0206391874,4.4580644735,7.3062723316,108.8923526,1.5479390533,48.522729524,11.268996308,47.552687718,0.3715053728,75.952209549,4.1897550376,50.215142889,21.526672435,0.0206391874,7.5745817675,425.86899235
NOV16,0.1031959369,0.1857526864,0.1238351243,0,0.0206391874,0.0412783748,0,41.360931504,1.7956093018,20.494713066,6.1091994637,12.961409673,11.970728679,4.1071982881,7.8635303908,3.3641875425,1.8988052387,1.4653823038,6.728375085,0.5159796844,0.1031959369,1.25899043,4.8502090337,63.713171434,64.641934866,41.608601753,40.246415386,1.3621863669,3.3022699804,19.731063133,2.3735065484,64.394264617,20.824940064,192.17147367,15.045967598,36.613918408,44.291696112,96.219891553,78.263798535,0.9081242446,0.2476702485,21.113888687,2.187753862,53.806361493,9.1431600082,3.8182496648,0.9700418067,4.2310334124,0.1238351243,431.81307831,155.6607512,0.8049283077,68.563380468,3.7356929153,9.0606032587,73.496146251,0.1031959369,0,0,0.0412783748,0,0.0206391874,0,0.0206391874,0.0206391874,7.8428912034,0.0206391874,48.646564649,10.773655811,11.929450304,0.3715053728,1.4034647417,0.0206391874,3.5499402289,6.5839007734,115.104748,1.6511349902,54.322341177,12.032646241,47.098625595,0.1031959369,74.982167742,4.3342293493,49.327657832,21.237723811,0.0825567495,6.9347669588,432.10202693
DEC16,0.0619175621,0.1857526864,0.1238351243,0,0,0.0619175621,0,39.647878952,1.5685782407,18.57526864,6.7490142724,12.755017799,10.649820687,3.5293010415,7.1205196452,3.0133213571,1.5892174281,1.424103929,6.8522102093,0.6604539961,0.1444743116,0.7017323708,5.3455495307,60.410901454,62.949521501,42.743757059,41.422849066,1.3209079922,2.5386200474,17.667144395,2.1671146746,64.786409178,21.444115685,185.97971746,16.016009405,36.655196782,42.269055749,91.039455522,42.413530061,0.5366188718,0.2270310612,20.948775188,1.5892174281,19.111887511,9.0193248839,3.8595280396,0.6604539961,4.3961469114,0.1031959369,388.75973344,136.59014206,0.9494026194,55.230465422,2.5592592348,20.391517129,57.459497659,0.0825567495,0,0,0.0206391874,0.0206391874,0,0,0.0412783748,0,11.165800371,0,48.089306589,10.051284253,10.340232876,0.1857526864,1.3209079922,0.0825567495,3.0958781066,5.6551373414,105.52816506,1.4034647417,47.944832278,8.751015448,47.428852593,0.5778972466,76.117323048,3.8595280396,51.78372113,20.412156316,0.0619175621,11.702419243,410.2451275
JAN17,0.0405874712,0.2029373559,0.1014686779,0,0.0202937356,0.0811749424,0,39.451021982,1.4611489623,19.076111452,5.6213647578,13.29239681,11.120967102,3.246997694,7.873969408,2.8817104534,0.933511837,1.9481986164,6.7984014219,0.8523368947,0.1217624135,0.7305744812,5.0937276325,60.495625787,67.760783127,44.970918062,43.895350076,1.0755679861,2.7396543043,20.050210761,2.3743670638,67.192558531,22.424577824,195.16485515,17.574375019,34.641406648,45.498555187,97.450518292,42.210970022,0.6291058032,0.2029373559,21.592534665,1.3393865488,18.447005649,8.8886561874,3.8558097617,0.6291058032,4.2413907378,0.1623498847,406.0167679,126.5923226,0.6493995388,56.132472635,2.8208292467,9.5380557262,57.451565449,0.0202937356,0,0,0.0202937356,0,0,0,0,0,7.3057448116,0,46.08707352,10.410686356,11.72977917,0.1014686779,1.7046737894,0.0202937356,3.5514037278,6.3519392389,105.28390023,1.3190928132,47.101760299,10.187455265,46.675591852,0.2029373559,71.170130706,3.6731661414,48.380265641,19.055817717,0.0608812068,4.9313777478,383.73424623
FEB17,0.0608812068,0.1623498847,0.0608812068,0,0.0202937356,0.0608812068,0.0202937356,41.500689277,1.5423239047,20.435791737,5.9663582628,13.556215373,10.877442275,3.591991199,7.285451076,3.2267039584,1.4205614911,1.8061424673,8.6654250959,0.6696932744,0.1014686779,1.6640863182,6.2301768254,64.493491698,62.159712105,42.271851229,40.810702267,1.4611489623,2.8817104534,17.006150422,1.9279048808,58.121258723,20.415498001,174.58700726,13.29239681,33.444076248,39.796015487,88.054518715,45.965311106,0.7914556879,0.344993505,22.485459031,2.1105485011,20.232854381,7.873969408,2.9831791314,0.5682245965,4.2616844734,0.0608812068,371.05066148,117.15573555,0.4261684473,51.059038739,3.003472867,5.8040083781,56.863047117,0.0811749424,0,0,0.0405874712,0,0,0,0.0405874712,0,7.0013387777,0,44.910036855,9.3148246347,10.451273828,0.3044060338,1.0958617217,0.0405874712,3.2064102228,5.8040083781,94.548514103,1.623498847,42.576257263,9.2945308991,41.054227094,0.9132181014,63.012049,3.7340473481,42.393613643,16.864094273,0.0202937356,5.8040083781,353.19217417
MAR17,0.1014686779,0.1623498847,0.0811749424,0,0.0202937356,0.0608812068,0,40.74982106,1.623498847,20.537260415,5.4387211375,13.150340661,11.465960607,4.0181596464,7.4478009607,2.6178918908,1.4611489623,1.1567429285,8.5436626824,0.6088120676,0.1623498847,1.0552742506,6.7172264795,63.641154803,64.39202302,41.723920368,40.546883704,1.1770366641,3.7746348193,18.893467832,2.0699610299,64.310848077,19.68492352,184.61211264,13.901208878,35.371981129,43.185069331,92.153853303,53.676930629,1.1567429285,0.1826436203,21.024310069,2.6990668332,28.614167179,10.045399116,4.3022719446,0.5479308609,5.0531401613,0.1420561491,398.79219803,133.16749293,1.6032051114,56.193353842,3.5514037278,9.598936933,62.220593312,0.2841122982,0,0.1217624135,0.0202937356,0.0405874712,0,0,0.0202937356,0.0811749424,7.2651573404,0,46.736473058,11.019498424,10.938323482,0.344993505,1.4205614911,0.0405874712,3.003472867,6.1287081475,100.23076007,1.3190928132,43.306831744,9.7004056109,45.904429899,0.3855809762,69.07987594,3.4702287855,46.371185818,19.218167601,0.0202937356,6.7984014219,385.90567593
APR17,0.0608812068,0.1217624135,0.0811749424,0,0.0202937356,0.0202937356,0,35.960499461,1.4611489623,17.574375019,5.4996023443,11.425373136,10.877442275,3.2672914296,7.6101508454,2.5773044196,1.2379178708,1.3393865488,7.6913257877,0.6088120676,0.1826436203,0.9740993082,5.9257707916,57.289215564,60.515919522,38.192810376,37.239004803,0.9538055726,3.7137536125,18.609355534,2.0902547655,61.835012336,19.481986164,181.52746483,13.048871983,32.530858147,50.856101383,85.091633319,40.222183935,0.588518332,1.4408552267,21.450478516,3.3687601075,13.373571752,7.873969408,3.003472867,0.933511837,3.8761034972,0.0608812068,373.54679096,105.81153735,0.7102807456,47.14234777,1.5829113758,8.1580817062,48.217915756,0.2841122982,0,0,0.2232310915,0,0,0,0.0202937356,0.0405874712,6.7984014219,0,41.500689277,10.106280323,9.15247475,0.1623498847,1.2176241353,0.1217624135,2.6178918908,5.0328464257,90.14477348,1.3596802844,38.984266064,7.2245698692,42.576257263,0.0811749424,62.991755264,2.7802417755,45.153561683,15.057951806,0,4.6675591852,331.5387583
MAY17,0.1014686779,0.1217624135,0.1014686779,0,0,0.0202937356,0,37.786935664,1.4814426979,17.980249731,5.0125526901,13.312690545,10.329511414,2.8208292467,7.5086821674,2.7193605687,1.1567429285,1.5626176402,7.2042761336,0.4464621829,0.0608812068,0.933511837,5.7634209069,58.263314872,66.563452727,41.520983012,40.323652613,1.1973303997,3.7746348193,21.267834896,2.1105485011,60.536213258,20.029917025,195.26632382,14.692664565,37.8072294,48.603496732,94.162933127,42.12979508,0.4870496541,0.3246997694,22.221640468,2.2526046502,16.843800538,9.5177619906,3.9572784396,0.8726306303,4.5457967716,0.1420561491,396.15401241,145.16109066,0.9132181014,63.539686125,2.5367169485,9.0104186009,69.161050883,0.2841122982,0,0,0.0608812068,0,0,0,0.1623498847,0.0608812068,7.630444581,0.0202937356,42.170382551,10.573036241,11.425373136,0.3855809762,1.37997402,0.0405874712,3.3281726364,6.2910580322,94.10205192,0.9943930438,41.906563988,10.735386126,40.465708762,0.2232310915,69.932212835,3.1049415449,48.70496541,18.081718409,0.0405874712,6.2098830898,387.73211214
JUN17,0,0.0405874712,0.0405874712,0,0,0,0,34.763169062,1.4002677555,17.067031629,4.9110840122,11.384785665,12.155947617,3.936984704,8.218962913,2.9222979246,1.5829113758,1.3393865488,6.6563452727,0.3855809762,0.1826436203,0.9538055726,5.1343151037,56.538347347,58.486545964,37.441942159,36.467842851,0.9740993082,2.8817104534,18.162893351,1.6843800538,57.16745315,19.319636279,192.16138228,13.759152728,39.126322213,47.791747309,91.484160029,54.40750511,0.7305744812,0.2841122982,29.425916602,1.8670236741,22.099878055,10.228042736,4.4037406225,0.9943930438,4.7487341275,0.0811749424,393.45494557,141.20381222,0.8523368947,60.881206763,2.9222979246,9.2742371636,67.273733473,0.2841122982,0,0,0.1420561491,0,0,0,0.0405874712,0.1014686779,7.6710320521,0,39.796015487,8.8277749806,10.816561068,0.344993505,1.2582116064,0.0608812068,3.3078789008,5.8445958492,90.428885779,1.1364491929,40.952758416,8.218962913,40.120715257,0.3652872406,67.070796117,2.8208292467,47.609103689,16.600275711,0.0405874712,7.5695633742,374.03384062
JUL17,0.0405874712,0.0811749424,0.0405874712,0,0,0.0405874712,0,36.122849346,1.0958617217,18.852880361,4.3022719446,11.871835319,11.080379631,3.1861164873,7.8942631436,3.3281726364,1.278505342,2.0496672944,7.2448636048,0.2841122982,0.1826436203,1.1770366641,5.6010710222,57.898027632,56.944222059,34.884931475,33.606426133,1.278505342,2.7599480399,19.299342544,2.3337795926,57.065984472,19.319636279,182.66391402,13.028578247,34.499350499,49.739945925,85.396039353,59.521526479,0.9132181014,0.0811749424,22.079584319,1.6437925826,34.803756533,9.7409930821,4.0993345887,0.9943930438,4.5863842428,0.0608812068,387.59005599,140.71676256,0.6696932744,62.930874057,2.9222979246,7.4478009607,66.746096348,0.3246997694,0,0,0.1623498847,0,0,0,0.1014686779,0.0608812068,10.309217679,0,42.048620138,8.6857188315,10.593329977,0.2638185626,1.1770366641,0.0405874712,3.1658227517,5.9460645272,92.498846808,1.4205614911,42.900957032,8.3204315909,39.856896694,0.0202937356,73.585085241,4.0790408531,52.296956609,17.148206572,0.0608812068,5.5198960798,384.30247082
AUG17,0.0811749424,0.0811749424,0.0405874712,0,0,0.0405874712,0,37.949285549,1.3393865488,18.507886856,4.7284403919,13.373571752,11.608016756,3.6731661414,7.9348506148,2.8208292467,1.4205614911,1.4002677555,8.2595503842,0.5682245965,0.0811749424,1.1364491929,6.4737016525,60.800031821,57.593621598,34.884931475,33.829657225,1.0552742506,3.0237666026,19.68492352,2.2728983858,59.602701421,19.258755073,187.270592,12.440059915,34.194944465,47.609103689,93.026483934,42.190676287,0.7508682167,0.3246997694,16.397338355,2.0496672944,22.668102651,8.5233689468,3.6731661414,0.5682245965,4.1805095311,0.1014686779,376.71261371,144.06522894,1.0958617217,67.192558531,2.7396543043,6.1287081475,66.908446232,0.1420561491,0,0,0.1014686779,0,0,0,0.0405874712,0,10.552742506,0,41.378926863,9.5177619906,10.491861299,0.1826436203,1.0146867794,0.0811749424,2.9425916602,6.2707642966,93.574414795,1.4002677555,42.332732436,10.694798655,39.146615949,0.3652872406,72.773335817,3.693459877,51.119919945,17.939662259,0.0202937356,5.8445958492,388.70621145
SEP17,0.0405874712,0.1623498847,0.1014686779,0.0202937356,0,0.0405874712,0,37.441942159,1.4408552267,18.244068293,5.1343151037,12.622703536,14.631783359,5.0531401613,9.5786431974,2.6178918908,1.2582116064,1.3596802844,7.4883884318,0.4261684473,0.0608812068,0.9740993082,6.0272394695,62.382943196,59.947694926,37.644879515,36.549017793,1.0958617217,3.1049415449,19.197873866,2.658479362,60.921794234,20.050210761,195.61131733,13.65768405,35.209631245,49.800827132,96.943174902,38.192810376,0.9132181014,0.1217624135,16.579981975,6.0272394695,14.550608416,8.807481245,3.7949285549,0.588518332,4.2413907378,0.1826436203,386.18978823,166.71303785,0.7914556879,55.056904649,2.3946607993,51.160507416,57.3095093,0.2232310915,0,0,0.0405874712,0,0,0,0.0202937356,0.1623498847,7.2448636048,0,43.103894388,9.9439304379,9.9642241735,0.1420561491,0.9132181014,0.0608812068,3.2875851652,5.560483551,90.936229168,1.1770366641,41.25716445,9.5583494618,38.943678593,0.1826436203,63.235280091,3.2672914296,44.869449384,15.03765807,0.0608812068,5.8851833204,397.43251775
OCT17,0.0608812068,0.2232310915,0.1420561491,0,0.0202937356,0.0608812068,0,42.515376056,1.6032051114,20.232854381,5.7837146425,14.895601921,11.22243578,3.3078789008,7.9145568792,3.5514037278,1.8873174097,1.6640863182,7.4072134895,0.5479308609,0.2029373559,1.37997402,5.2763712528,64.980541352,67.801370598,40.952758416,39.998952843,0.9538055726,3.7543410837,23.094271099,2.2323109146,63.641154803,22.363696618,210.91279396,15.017364335,37.360767217,54.793086087,103.74157632,45.57973013,0.9740993082,0.1420561491,20.902547655,3.1861164873,20.37491053,9.84246176,3.693459877,0.8320431591,5.2357837816,0.0811749424,422.37351879,143.21289204,1.8670236741,58.567720906,2.7802417755,17.290262721,62.707642966,0.0405874712,0,0,0,0,0,0,0.0405874712,0,8.8277749806,0,44.341812259,10.410686356,10.654211184,0.2232310915,1.278505342,0.0202937356,3.4702287855,5.661952229,93.838233357,1.2582116064,41.013639623,9.7206993465,41.845682782,0.2232310915,68.572532551,3.1049415449,47.426460068,18.020837202,0.0202937356,5.0531401613,385.17510145
NOV17,0.1826436203,0.1623498847,0.0811749424,0,0,0.0811749424,0,43.225656802,1.8061424673,20.496672944,5.4184274019,15.504413989,12.155947617,3.8761034972,8.2798441198,3.591991199,1.8467299385,1.7452612605,8.0160255571,0.588518332,0.2638185626,1.1364491929,6.0272394695,67.33461468,62.078537163,39.430728247,38.436335203,0.9943930438,2.9222979246,19.725510991,2.0090798232,64.270260606,20.253148116,211.15631879,14.956483128,39.613371867,50.714045234,105.87241856,46.371185818,1.034980515,0.2029373559,26.280387586,2.8614167179,15.991463643,11.283316987,4.6878529207,0.4464621829,5.9663582628,0.1826436203,417.4218473,138.36268924,1.0755679861,59.420057801,3.2064102228,10.735386126,63.925267101,0.1826436203,0,0,0.0405874712,0,0,0,0,0.1420561491,8.4421940045,0,43.124188124,10.897736011,10.451273828,0.1623498847,0.9132181014,0.1014686779,3.3890538431,5.8851833204,92.133559568,1.8061424673,39.207497155,8.6654250959,42.454494849,0.1217624135,69.323400767,3.4905225211,48.52232179,17.209087778,0.1014686779,7.5492696386,380.58871721
DEC17,0.0608812068,0.1217624135,0.0202937356,0,0.0202937356,0.0811749424,0,42.12979508,1.8061424673,19.826979669,5.6213647578,14.875308186,9.253943428,3.2672914296,5.9866519984,3.9978659108,2.0699610299,1.9279048808,7.7116195233,0.5682245965,0.2029373559,0.7914556879,6.1490018831,63.275867562,70.906312143,46.290010875,44.849155649,1.4408552267,3.4093475787,21.206953689,1.8670236741,65.609647155,23.195739777,208.37607701,15.301476633,38.963972328,51.424325979,102.68630207,40.506296233,1.278505342,0.1826436203,21.06489754,2.2728983858,15.707351345,9.2945308991,4.3834468869,0.8320431591,3.9775721752,0.1014686779,419.75562689,125.53704835,0.7711619523,50.551695349,2.6381856264,18.345536971,53.230468446,0.1014686779,0.0405874712,0,0.0608812068,0,0,0,0,0,9.9845179091,0,44.788274442,10.877442275,10.999204689,0.1623498847,0.8726306303,0,3.4905225211,6.4737016525,99.723416678,1.9887860876,43.733000191,7.9145568792,46.08707352,0.0811749424,71.515124211,3.8963972328,52.459306494,15.118833013,0.0405874712,4.5052093005,378.11288147
JAN18,0.0399247498,0.0798494997,0.0199623749,0,0.0199623749,0.0399247498,0,41.062605202,1.7966137424,19.862563041,5.3898412273,14.013587191,11.438440827,4.0922868577,7.346153969,4.1721363574,1.9962374916,2.1758988658,8.5039717141,0.4990593729,0.239548499,1.417328619,6.3480352232,65.296928349,72.16398532,44.615907937,43.458090192,1.1578177451,3.8128136089,23.735263775,2.7548077384,69.209553833,23.735263775,218.08894595,16.768394929,39.884825082,49.466765041,111.9689609,40.623432954,0.8184573715,0.0998118746,21.998537157,1.9363503668,15.770276183,9.003031087,4.1521739825,0.4391722481,4.3517977316,0.0598871247,435.57902066,117.73808725,0.8184573715,50.84416891,2.7548077384,8.7235578382,54.597095395,0.0798494997,0,0,0,0,0,0,0,0.0798494997,5.8090511005,0,48.428721546,12.097199199,11.338628952,0.2794732488,1.1578177451,0.0598871247,3.6531146096,6.1883362239,92.785118608,1.2576296197,41.741325949,8.6237459636,41.162417076,0.0798494997,71.525189323,3.9924749832,51.063755035,16.468959306,0,4.5514214808,364.43311646
FEB18,0.0399247498,0.1197742495,0.0598871247,0,0,0.0598871247,0,40.044524081,1.6169523682,19.203804669,5.2501046028,13.973662441,11.079118078,3.6930393594,7.3860787188,3.3536789858,1.6169523682,1.7367266177,7.825250967,0.5190217478,0.0598871247,1.3774038692,5.8689382252,62.462271111,60.625732619,35.912312473,34.574833354,1.3374791194,3.6131898598,21.100230286,1.5770276183,57.391827883,20.461434289,191.97815956,12.95558132,37.988399465,44.695757436,96.338421343,55.435515141,1.0380434956,0.239548499,28.566158504,2.615071114,22.976693528,9.1028429616,4.0723244828,0.479096998,4.491534356,0.0598871247,396.57254008,106.69889392,0.6986831221,45.494252433,2.4753344896,5.7092392259,52.321384654,0.0998118746,0,0,0.0199623749,0,0,0,0,0.0798494997,4.8308947296,0,40.24414783,9.003031087,9.6218647094,0.2195861241,1.1578177451,0.0598871247,2.595108739,5.5894649764,79.290553165,0.9781563709,34.794419478,8.1646113405,35.353365976,0.0199623749,57.431752633,2.9743938624,40.124373581,14.33298519,0,5.3099917276,312.55090406
MAR18,0.0798494997,0.0598871247,0.0199623749,0,0,0.0399247498,0,41.861100198,1.7766513675,20.201923415,5.449728352,14.432797064,12.077236824,4.5514214808,7.5258153432,3.4335284855,1.656877118,1.7766513675,7.9051004666,0.5988712475,0.1197742495,1.0779682455,6.1084867242,65.416702599,65.716138223,40.32399733,38.886706336,1.4372909939,3.5732651099,21.818875783,1.9762751167,63.779787856,24.294210272,209.72471086,14.772157438,39.605351833,52.22157278,103.12562881,50.684469911,0.9182692461,0.4591346231,26.350334889,2.1758988658,20.780832287,12.276860573,5.4098036022,0.8583821214,5.8090511005,0.1996237492,428.45245282,154.3091581,1.6768394929,62.003136488,3.1141304869,18.125836424,69.389215207,0.1197742495,0,0,0.0199623749,0,0.0199623749,0,0,0.0798494997,7.1465302198,0,51.822325281,13.354828819,13.135242695,0.2794732488,1.2576296197,0.0399247498,4.2519858571,7.3062292192,100.57044483,1.5969899933,45.055080185,11.039193328,42.879181319,0.0199623749,79.969273913,3.4135661106,56.673182386,19.862563041,0.0199623749,7.585702468,428.03324294
APR18,0.1197742495,0.0998118746,0.0399247498,0,0.0199623749,0.0399247498,0,35.732651099,1.4372909939,17.86632555,4.5913462306,11.837688325,9.9811874579,3.6331522347,6.3480352232,4.1521739825,1.9163879919,2.2357859906,7.7054767175,0.5589464976,0.1796613742,1.417328619,5.5495402266,57.791075381,64.638169977,39.964674581,38.946593461,1.0180811207,3.1141304869,21.559364909,1.5969899933,60.166597996,23.076505403,209.12583962,15.071593061,35.812500599,53.798600398,104.44314556,39.785013207,0.9182692461,0.3193979987,23.176317277,2.4553721146,12.91565657,10.699832955,4.9107442293,0.5190217478,5.0904056035,0.1796613742,409.08894915,108.77498092,0.8583821214,44.755644561,1.7966137424,10.959343829,50.404996662,0.0598871247,0,0,0.0598871247,0,0,0,0,0,5.6693144761,0,42.160535822,9.003031087,10.180811207,0.0598871247,1.0779682455,0.0998118746,2.9344691126,6.0086748496,81.586226281,1.4372909939,36.271635222,6.6873955968,37.189904468,0.1397366244,56.952655635,2.854619613,39.725126082,14.29306044,0.0798494997,6.7472827215,321.27446189
MAY18,0.0399247498,0.0998118746,0.0399247498,0,0.0199623749,0.0399247498,0,36.411371846,1.2376672448,17.267454302,5.0105561039,12.895694196,10.580058705,2.6350334889,7.9450252165,3.9924749832,2.0161998665,1.9762751167,6.7872074714,0.5988712475,0.1996237492,0.9981187458,4.9905937289,57.910849631,64.198997729,37.92851234,36.910431219,1.0180811207,3.313754236,22.956731153,1.9563127417,59.088629751,24.054661773,217.60984896,13.873850566,42.220422947,53.499164774,108.01641067,51.323265908,0.8184573715,0.2195861241,28.366534755,2.834657238,19.084030419,12.696070446,4.9107442293,0.7386078719,6.9269440958,0.1197742495,430.92778731,154.20934622,1.1378553702,62.661894861,2.2757107404,22.557483655,65.576401598,0.1397366244,0,0,0.0998118746,0,0,0,0,0.0399247498,6.7872074714,0.0199623749,44.655832687,10.100961707,12.875731821,0.4192098732,1.2376672448,0.0598871247,3.7728888591,7.3860787188,87.315427882,1.1977424949,41.202341826,8.9231815873,35.992161973,0.0798494997,70.786581451,3.2738294862,49.985786789,17.467078051,0.0598871247,8.6437083385,395.61434608
JUN18,0.0399247498,0.1197742495,0.0798494997,0,0.0199623749,0.0199623749,0,36.471258971,1.3973662441,16.728470179,5.0105561039,13.334866444,11.218854703,3.313754236,7.9051004666,3.3736413608,1.5570652434,1.8165761173,6.8870193459,0.4591346231,0.0998118746,1.0180811207,5.3099917276,58.11047338,61.124791992,35.932274848,34.774457103,1.1578177451,3.4335284855,21.758988658,2.6549958638,57.671301132,21.998537157,211.42151273,13.175167444,43.997074314,52.720632153,101.52863882,59.368102999,0.8583821214,0.1796613742,27.787625883,8.6437083385,21.898725283,10.460284456,4.6113086055,0.7984949966,4.9307066042,0.1197742495,424.69952633,131.0729537,0.6587583722,59.308215875,2.7947324882,8.8832568375,59.427990124,0.0399247498,0,0,0,0,0,0,0,0.0399247498,8.0448370911,0,41.601589324,10.100961707,12.137123949,0.3593227485,0.7984949966,0.0598871247,3.7529264842,7.1664925948,89.092079249,1.0580058705,39.964674581,9.961225083,38.108173714,0.0199623749,76.156460304,3.6131898598,55.67506364,16.868206804,0,6.3480352232,374.61392767
JUL18,0.0798494997,0.1197742495,0.0598871247,0,0.0199623749,0.0399247498,0,36.231710472,1.3973662441,17.167642428,4.4715719811,13.195129819,8.5638588389,2.854619613,5.7092392259,2.8146948631,1.0979306204,1.7167642428,6.3081104734,0.3593227485,0.0598871247,0.9781563709,4.9107442293,54.117998397,58.010661505,35.273516476,34.35524723,0.9182692461,2.7148829885,20.022262041,2.2158236156,56.952655635,21.758988658,204.95370326,13.015468445,38.966555836,52.600857903,100.37082108,45.474290058,1.0180811207,0.1197742495,24.314172647,3.3337166109,16.68854543,11.059155703,4.9307066042,0.7386078719,5.3299541025,0.0598871247,400.42527844,142.71101827,0.9981187458,65.05737985,2.7947324882,7.1664925948,66.694294594,0.0998118746,0,0,0,0,0,0,0,0.0998118746,6.7872074714,0,43.458090192,10.080999332,12.017349699,0.3193979987,1.0580058705,0.0998118746,3.6131898598,6.9269440958,87.535014006,0.958193996,40.004599331,9.3823162104,37.189904468,0,72.343646695,3.8327759838,51.223454034,17.287416677,0,4.7111204801,379.74425802
AUG18,0.0798494997,0.1596989993,0.0598871247,0,0.0199623749,0.0798494997,0,39.964674581,1.5770276183,18.085911674,5.5695026015,14.732232688,13.03543082,4.3318353567,8.7035954633,2.9145067377,1.5969899933,1.3175167444,6.5077342225,0.4192098732,0.1996237492,1.0779682455,4.8109323547,62.661894861,59.827237623,35.732651099,34.674645229,1.0580058705,3.553302735,20.541283788,2.2357859906,59.1285545,21.918687658,209.02602774,13.614339693,39.046405335,53.598976649,102.76630607,43.93718719,0.8783444963,0.1397366244,23.096467778,3.4934156103,16.329222681,11.73787645,5.3898412273,0.7386078719,5.4297659771,0.1796613742,407.81135715,153.31103935,0.6587583722,68.950042959,3.0542433621,10.240698332,70.407296328,0.0998118746,0,0,0.0399247498,0,0,0,0.0399247498,0.0199623749,7.2064173446,0,45.454327683,9.7416389589,15.710389059,0.1996237492,1.5770276183,0.0399247498,4.6312709805,9.2625419609,92.625419609,1.2177048699,42.879181319,8.1446489656,40.383884455,0.0199623749,82.364758902,4.4516096062,59.008780251,18.864444295,0.0399247498,5.1502927283,411.68405789
SEP18,0.0399247498,0.1996237492,0.1397366244,0,0.0399247498,0.0199623749,0,38.846781586,1.417328619,18.804557171,5.1702551032,13.454640693,12.576296197,5.0904056035,7.4858905934,3.4934156103,1.8365384922,1.656877118,7.2064173446,0.4591346231,0.1596989993,0.9781563709,5.6094273513,62.362459237,57.351903133,34.135661106,33.237354235,0.8983068712,3.1340928618,20.082149165,2.4753344896,59.2882535,20.361622414,197.60754929,13.813963442,40.862981453,47.809887923,95.120716474,37.569189591,0.7785326217,0.2595108739,18.644858171,3.6930393594,14.193248565,10.799644829,5.3698788523,0.6387959973,4.6512333554,0.1397366244,385.45349725,143.2500024,1.1977424949,60.985055368,2.4952968645,13.494565443,65.077342225,0.1197742495,0,0,0.1197742495,0,0,0,0,0,6.3480352232,0,44.775606936,9.8813755833,12.596258572,0.1996237492,1.0779682455,0.0199623749,3.6930393594,7.6056648429,92.964779983,1.4971781187,41.481815075,8.5838212138,41.401965575,0,69.868312205,3.4734532353,49.307066042,17.067830553,0.0199623749,9.4022785853,389.20642373
